epoch,z_bias,z_std_ratio,ks,gen_z_le_0,gen_z_ge_1,gen_z_gt_0.99,gen_z_gt_0.999,gen_z_max,g4_z_le_0,g4_z_ge_1,g4_z_gt_0.99,g4_z_gt_0.999,g4_z_max,phys_reg,n_rows
7599,-0.00016039609909057617,1.0013364553451538,0.0039629999999999995,0.003964,0.0,0.001186,0.000118,0.9999959468841553,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
7699,-0.00018699467182159424,1.0032217502593994,0.004281,0.004282,0.0,0.000942,8.8e-05,0.9999996423721313,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
7799,-0.00020548701286315918,1.0010305643081665,0.0049110000000000004,0.004911,0.0,0.001258,0.000139,0.9999971389770508,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
7899,-0.0003762245178222656,0.9997901320457458,0.005291,0.005293,0.0,0.001125,0.000105,0.999984622001648,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
7999,-0.0005892068147659302,1.0007301568984985,0.004686,0.004687,0.0,0.001284,0.000133,0.9999998211860657,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
8099,4.976987838745117e-05,1.0021758079528809,0.00458,0.00458,0.0,0.000316,0.0,0.9986658096313477,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
8199,-0.0004967451095581055,1.0006511211395264,0.00415,0.004152,0.0,0.000745,9.2e-05,0.9999949932098389,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
8299,-0.0006702840328216553,1.000636339187622,0.005141,0.005143,0.0,0.001062,9.7e-05,0.9999918937683105,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
8399,-0.0008099228143692017,0.9985153079032898,0.0038870000000000003,0.003889,0.0,0.000449,2.5e-05,0.9999799728393555,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
8499,-0.00039011240005493164,1.0017571449279785,0.004925,0.004926,0.0,0.000468,4.4e-05,0.9999957084655762,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
8599,-0.0007827877998352051,1.0010135173797607,0.0042639999999999996,0.004266,0.0,0.000566,6.1e-05,0.9999973773956299,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
8699,-0.0012598037719726562,0.9993331432342529,0.0046819999999999995,0.004683,0.0,0.000554,6.1e-05,0.9999765157699585,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
8799,-9.238719940185547e-05,1.0013854503631592,0.004138,0.004139,0.0,0.000701,7.2e-05,0.9999992847442627,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
8899,-0.00048041343688964844,0.9997912049293518,0.0043619999999999996,0.004363,0.0,0.000422,3.8e-05,0.9999926090240479,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
8999,-0.00040400028228759766,1.000333309173584,0.004723,0.004725,0.0,0.000372,2e-05,0.9999542236328125,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
