epoch,z_bias,z_std_ratio,ks,gen_z_le_0,gen_z_ge_1,gen_z_gt_0.99,gen_z_gt_0.999,gen_z_max,g4_z_le_0,g4_z_ge_1,g4_z_gt_0.99,g4_z_gt_0.999,g4_z_max,phys_reg,n_rows
3099,-0.0007183253765106201,0.9992388486862183,0.003064,0.003064,0.0,0.002221,0.00025,0.9999974966049194,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
3199,0.00012800097465515137,1.0003821849822998,0.003059,0.003059,0.0,0.002255,0.000249,0.9999852180480957,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
3299,0.0007254481315612793,1.0001201629638672,0.004418,0.003157,0.0,0.001768,0.000175,0.9999842643737793,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
3399,0.0010016858577728271,1.0013526678085327,0.00326,0.00326,0.0,0.002056,0.000213,0.9999997615814209,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
3499,0.0009598433971405029,1.0010268688201904,0.003394,0.003394,0.0,0.002013,0.000215,0.9999955892562866,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
3599,0.00035566091537475586,1.0015052556991577,0.003948,0.003948,0.0,0.003045,0.000315,0.9999957084655762,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
3699,-0.0005108416080474854,1.0002853870391846,0.003806,0.003806,0.0,0.001333,0.00013,0.9999877214431763,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
3799,0.0006044209003448486,1.0013086795806885,0.003931,0.003931,0.0,0.001106,4.1e-05,0.9999309182167053,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
3899,-0.0005053281784057617,1.000595211982727,0.004872,0.004872,0.0,0.000839,4e-06,0.9998395442962646,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
3999,0.0005200803279876709,1.000465989112854,0.00344,0.00344,0.0,0.002442,0.000251,0.9999995231628418,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
4099,0.0007228255271911621,1.0007187128067017,0.003883,0.003883,0.0,0.001003,2e-05,0.9999656677246094,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
