epoch,z_bias,z_std_ratio,ks,cond_chi2,panel_median,panel_frac_gt_0.1,panel_null_median,panel_null_frac_gt_0.1,gen_z_le_0,gen_z_ge_1,gen_z_gt_0.99,gen_z_gt_0.999,gen_z_max,g4_z_le_0,g4_z_ge_1,g4_z_gt_0.99,g4_z_gt_0.999,g4_z_max,phys_reg,n_rows
1099,0.0008386671543121338,1.0029330253601074,0.007553,2.3649298048217675,0.05976527618318668,0.2949586155003762,0.05599227799227797,0.2746425884123401,0.0075525,0.0,0.001813,0.000189,0.999998927116394,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.011156990192830563,2000000
1199,0.0009435713291168213,1.004186987876892,0.007166,2.294015622852797,0.05954913880445794,0.2908201655379985,0.05599227799227797,0.2746425884123401,0.007166,0.0,0.002187,0.0002465,0.9999913573265076,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.010763050056993961,2000000
1299,9.891390800476074e-05,1.0031839609146118,0.0048925,2.091566691037277,0.06217415630324769,0.291196388261851,0.05599227799227797,0.2746425884123401,0.0048925,0.0,0.0016605,0.000154,0.9999945163726807,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.012343359179794788,2000000
1399,0.00010329484939575195,1.0022262334823608,0.005680500000000001,1.8746874248154228,0.06099033816425124,0.28592927012791575,0.05599227799227797,0.2746425884123401,0.0056805,0.0,0.0016245,0.0001545,0.9999984502792358,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.011283856816589832,2000000
1499,0.00011864304542541504,1.0019837617874146,0.005751,1.6307468375698566,0.059558416389811755,0.29194883370955604,0.05599227799227797,0.2746425884123401,0.005751,0.0,0.001773,0.0001795,0.9999963045120239,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.010120679624378681,2000000
1599,0.0001977980136871338,0.9997973442077637,0.0060625,1.6657208709628544,0.058355463327093404,0.28893905191873587,0.05599227799227797,0.2746425884123401,0.0060625,0.0,0.0014745,0.000131,0.999997079372406,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009708982892334461,2000000
1699,0.0004888474941253662,1.0014704465866089,0.0044405,1.6092259705355196,0.05999999999999996,0.290443942814146,0.05599227799227797,0.2746425884123401,0.0044405,0.0,0.001564,0.000138,0.9999979138374329,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009837440215051174,2000000
1799,0.0009236931800842285,1.0020779371261597,0.0063625,2.300403297041521,0.06125575868754039,0.290443942814146,0.05599227799227797,0.2746425884123401,0.0062615,0.0,0.0016125,0.000156,0.9999967813491821,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.010613799095153809,2000000
1899,-0.00024068355560302734,1.0017318725585938,0.0063735,1.9168606358894338,0.06039002152716224,0.2964635063957863,0.05599227799227797,0.2746425884123401,0.0063735,0.0,0.001645,0.0001655,0.9999916553497314,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.010476350784301758,2000000
1999,-0.0012586712837219238,0.9936079382896423,0.0049605,1.7888160002437437,0.05938333559383332,0.2866817155756208,0.05599227799227797,0.2746425884123401,0.0049605,0.0,0.0014405,0.00014,0.9999958276748657,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.011301075108349323,2000000
2099,-0.0003215670585632324,0.998509407043457,0.0046715,1.557279543757487,0.058451548451548416,0.27727614747930773,0.05599227799227797,0.2746425884123401,0.0046715,0.0,0.001489,0.0001475,0.9999895691871643,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.010383383370935917,2000000
2199,0.0007567107677459717,1.0028862953186035,0.003948,2.0504479090049768,0.05714285714285717,0.2836719337848006,0.05599227799227797,0.2746425884123401,0.003948,0.0,0.0030985,0.0003435,0.9999980926513672,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.01085189264267683,2000000
2299,0.00033608078956604004,1.006512999534607,0.005605,1.803071982670019,0.05882352941176465,0.29157261098570353,0.05599227799227797,0.2746425884123401,0.005605,0.0,0.0026115,0.000274,0.9999984502792358,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00979418121278286,2000000
2399,-0.0009059309959411621,1.000533103942871,0.0050765,1.5079221389515436,0.05989403681117035,0.28818660647103084,0.05599227799227797,0.2746425884123401,0.0050765,5e-07,0.002159,0.0002385,1.0,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009684600867331028,2000000
2499,0.0005806088447570801,0.9991046190261841,0.003694,1.4766117593370982,0.056924126430682905,0.27125658389766744,0.05599227799227797,0.2746425884123401,0.003694,0.0,0.001477,0.000138,0.999998927116394,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009070885367691517,2000000
2599,9.733438491821289e-05,1.0006786584854126,0.004999,1.4944411447579848,0.05902848944455832,0.28893905191873587,0.05599227799227797,0.2746425884123401,0.004999,0.0,0.002518,0.00026,0.9999994039535522,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.010136013850569725,2000000
2699,5.370378494262695e-05,1.0000598430633545,0.004343,1.9829005646258273,0.05939047029702973,0.28555304740406323,0.05599227799227797,0.2746425884123401,0.004343,0.0,0.0031965,0.0003285,0.9999978542327881,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009402134455740452,2000000
2799,-9.351968765258789e-05,0.9971141219139099,0.0037645,1.7076360213294086,0.058070610922438204,0.28555304740406323,0.05599227799227797,0.2746425884123401,0.0037645,0.0,0.001404,0.0001435,0.9999985098838806,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.010311703197658062,2000000
2899,4.839897155761719e-05,0.9992154240608215,0.0033215,1.928320767241637,0.05714285714285705,0.28291948833709557,0.05599227799227797,0.2746425884123401,0.0033215,0.0,0.0031635,0.000314,0.9999942779541016,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009237612597644329,2000000
2999,1.0788440704345703e-05,1.0011152029037476,0.0033645,1.9429149771965268,0.058417859512750046,0.2874341610233258,0.05599227799227797,0.2746425884123401,0.0033645,0.0,0.002908,0.000302,0.9999991655349731,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.01000202540308237,2000000
3099,-0.0008500814437866211,0.9994742274284363,0.0030645000000000255,1.6303725606379225,0.05724548281800183,0.2757712565838977,0.05599227799227797,0.2746425884123401,0.003061,0.0,0.002284,0.0002525,0.9999995231628418,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009905477985739708,2000000
3199,-4.172325134277344e-07,1.000617265701294,0.0030525,1.6304974495497235,0.05616192153875452,0.2735139202407825,0.05599227799227797,0.2746425884123401,0.0030525,0.0,0.0022935,0.0002535,0.9999870657920837,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00962293241173029,2000000
3299,0.0005893707275390625,1.0003583431243896,0.00429,1.7031578097656763,0.059445492003631584,0.290443942814146,0.05599227799227797,0.2746425884123401,0.003136,0.0,0.001792,0.0001885,0.9999996423721313,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009731640107929707,2000000
3399,0.0008606612682342529,1.0015203952789307,0.0032315,1.449217577025104,0.05714285714285699,0.2840481565086531,0.05599227799227797,0.2746425884123401,0.0032315,0.0,0.0020835,0.000208,0.9999997615814209,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00947529636323452,2000000
3499,0.0008116364479064941,1.001199722290039,0.003378,1.861432241562303,0.06182671145604072,0.2987208427389014,0.05599227799227797,0.2746425884123401,0.003378,0.0,0.0020295,0.0002125,0.9999955892562866,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00997086614370346,2000000
3599,0.0002256929874420166,1.0016793012619019,0.003917,1.5594273324659478,0.056708724419141356,0.27501881113619264,0.05599227799227797,0.2746425884123401,0.0039165,0.0,0.003049,0.0003195,0.9999957084655762,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009099717251956463,2000000
3699,-0.0006456971168518066,1.0004433393478394,0.0037805,1.285429155439773,0.0562589017249564,0.2761474793077502,0.05599227799227797,0.2746425884123401,0.0037805,0.0,0.0013695,0.000131,0.999997615814209,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009248943068087101,2000000
3799,0.00046437978744506836,1.001474380493164,0.003918,1.4380065905745745,0.05797101449275366,0.27200902934537247,0.05599227799227797,0.2746425884123401,0.003918,0.0,0.001162,4.9e-05,0.9999790191650391,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009526282548904419,2000000
3899,-0.0006337761878967285,1.000767469406128,0.004858,1.8329996040478487,0.05714285714285704,0.2761474793077502,0.05599227799227797,0.2746425884123401,0.004858,0.0,0.000898,6e-06,0.9999655485153198,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009372900240123272,2000000
3999,0.00038549304008483887,1.000616192817688,0.0034265,1.2617473818843452,0.05677788523533203,0.27765237020316025,0.05599227799227797,0.2746425884123401,0.0034265,0.0,0.002468,0.0002545,0.9999995231628418,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009119415655732155,2000000
4099,0.0005807280540466309,1.0008190870285034,0.003859,1.4305306058909117,0.057004502591113726,0.27389014296463504,0.05599227799227797,0.2746425884123401,0.003859,0.0,0.001029,3.35e-05,0.9999994039535522,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.008795492351055145,2000000
4199,-0.00023624300956726074,0.999772310256958,0.0042855,1.4855277233230124,0.05609860766736599,0.2746425884123401,0.05599227799227797,0.2746425884123401,0.0042855,0.0,0.000956,1.65e-05,0.9999997615814209,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009201613254845142,2000000
4299,-0.00023758411407470703,1.0013819932937622,0.0041455,1.1873993120978723,0.056724360447642466,0.2659894657637321,0.05599227799227797,0.2746425884123401,0.0041455,0.0,0.0016545,0.0001735,0.999999463558197,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.008803020231425762,2000000
4399,0.00026801228523254395,1.00209641456604,0.0043655,1.3361552401957304,0.057398052566073596,0.26749435665914223,0.05599227799227797,0.2746425884123401,0.0043655,0.0,0.0025915,0.0002825,0.9999958276748657,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00919059757143259,2000000
4499,0.000187605619430542,1.0034148693084717,0.005022,1.415754894023065,0.058823529411764705,0.27539503386004516,0.05599227799227797,0.2746425884123401,0.005022,0.0,0.002569,0.0002855,0.9999988079071045,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00927682127803564,2000000
4599,0.00010070204734802246,1.0006641149520874,0.0048005,1.4693966315376674,0.05772153378536367,0.28103837471783294,0.05599227799227797,0.2746425884123401,0.0048005,0.0,0.000967,0.0,0.9986987709999084,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00903803575783968,2000000
4699,-0.0003649294376373291,1.0000499486923218,0.0051945,1.225144843946504,0.05774788795020007,0.2742663656884876,0.05599227799227797,0.2746425884123401,0.0051945,0.0,0.001792,0.000193,0.9999948740005493,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009132912382483482,2000000
4799,-0.0004302859306335449,1.000239372253418,0.004627,1.1313963145093233,0.05714772950310652,0.27163280662151995,0.05599227799227797,0.2746425884123401,0.004627,0.0,0.0019365,0.00022,0.9999980926513672,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.008904639631509781,2000000
4899,-0.000543445348739624,0.9987808465957642,0.005062,1.3286652592621004,0.057308253715498934,0.27915726109857036,0.05599227799227797,0.2746425884123401,0.005062,0.0,0.001346,8e-05,0.9999967217445374,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009355040267109871,2000000
4999,-0.0006612837314605713,1.0001639127731323,0.005514,1.379967604930256,0.05687638592982301,0.272385252069225,0.05599227799227797,0.2746425884123401,0.005514,0.0,0.0016915,0.000181,0.9999977350234985,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00937944371253252,2000000
5099,0.0004941821098327637,1.0013737678527832,0.0040985,1.2575635669659464,0.05882352941176473,0.2870579382994733,0.05599227799227797,0.2746425884123401,0.0040985,0.0,0.001695,0.0001755,0.999998927116394,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009508740156888962,2000000
5199,0.0001983046531677246,0.9995830059051514,0.003473,1.2516578306879,0.05846334873180514,0.2765237020316027,0.05599227799227797,0.2746425884123401,0.003473,0.0,0.002074,0.0002475,0.9999920129776001,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009183108806610107,2000000
5299,-0.0011028945446014404,0.9980789422988892,0.0036065,1.1880346339440369,0.057559873154108196,0.27125658389766744,0.05599227799227797,0.2746425884123401,0.0036045,0.0,0.001882,0.000204,0.9999980926513672,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00890413299202919,2000000
5399,0.000362396240234375,1.0008039474487305,0.0039205,1.31577002452421,0.05678472562022861,0.27765237020316025,0.05599227799227797,0.2746425884123401,0.00392,0.0,0.001547,0.0001485,0.9999964237213135,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009303262457251549,2000000
5499,-0.0007200539112091064,0.9988288879394531,0.0030125,1.1876680178371812,0.057451848400124225,0.27915726109857036,0.05599227799227797,0.2746425884123401,0.0030125,0.0,0.002289,0.0002585,0.999997615814209,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.008912019431591034,2000000
5599,0.0002894103527069092,1.0007610321044922,0.004706500000000001,1.4471293711169828,0.055995626792086944,0.2780285929270128,0.05599227799227797,0.2746425884123401,0.0028855,0.0,0.001357,0.000101,0.9999909996986389,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009227732196450233,2000000
5699,5.7816505432128906e-05,0.9991140365600586,0.0031645,1.723448864080787,0.05882352941176472,0.29157261098570353,0.05599227799227797,0.2746425884123401,0.0031645,0.0,0.0007745,0.0,0.9976568222045898,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00879049301147461,2000000
5799,-0.0005551278591156006,1.0000098943710327,0.0052525,1.9236217614886746,0.05928594892009525,0.3051166290443943,0.05599227799227797,0.2746425884123401,0.0052525,0.0,0.000683,0.0,0.9972689747810364,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009517008438706398,2000000
5899,0.0004665553569793701,1.0004944801330566,0.0034645,1.168028609290329,0.05751261060117415,0.26824680210684726,0.05599227799227797,0.2746425884123401,0.0034645,0.0,0.0014835,0.000127,0.9999833106994629,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.008936331607401371,2000000
5999,0.0006300210952758789,1.0014615058898926,0.003079,1.3686735602555484,0.05765273820829378,0.2757712565838977,0.05599227799227797,0.2746425884123401,0.003079,0.0,0.0021005,0.0002175,0.9999985694885254,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009388684295117855,2000000
6099,-0.0002516806125640869,1.0011621713638306,0.004262500000000001,1.4848126531033596,0.058240137642865925,0.2768999247554552,0.05599227799227797,0.2746425884123401,0.0042625,0.0,0.002431,0.000269,0.9999983310699463,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009473935700953007,2000000
6199,0.00016820430755615234,1.0004905462265015,0.0034389999999999998,1.5769897126520256,0.05955465087589442,0.2836719337848006,0.05599227799227797,0.2746425884123401,0.003438,0.0,0.0008725,2.5e-06,0.9991217851638794,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.008987815119326115,2000000
6299,-4.628300666809082e-05,1.000726342201233,0.0026695,1.4645092290190702,0.05752262301656938,0.28291948833709557,0.05599227799227797,0.2746425884123401,0.002669,0.0,0.002951,0.0003115,0.9999988675117493,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009240378625690937,2000000
6399,0.0009459257125854492,1.0014034509658813,0.003091,1.2457689793236648,0.05743320392783738,0.2697516930022573,0.05599227799227797,0.2746425884123401,0.0030905,0.0,0.0018815,0.0002105,0.9999935626983643,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00918206013739109,2000000
6499,0.0009402632713317871,1.0001230239868164,0.003470000000000001,1.39098931890676,0.05839416058394164,0.28856282919488335,0.05599227799227797,0.2746425884123401,0.0027325,0.0,0.0014675,0.000133,0.9999998807907104,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009265142492949963,2000000
6599,-0.0008529424667358398,0.9954136610031128,0.0030095,3.0525157813301003,0.05805011520737326,0.28216704288939054,0.05599227799227797,0.2746425884123401,0.0030095,0.0,0.000261,0.0,0.9959372282028198,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009337887167930603,2000000
6699,0.0002459287643432617,0.9977947473526001,0.0030425,2.0236942666051356,0.06097560975609759,0.2938299473288187,0.05599227799227797,0.2746425884123401,0.002038,0.0,0.000714,0.0,0.9989790916442871,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009263520129024982,2000000
6799,-0.00020009279251098633,0.9992188811302185,0.004710499999999999,1.7675025962981281,0.05948218448218444,0.2840481565086531,0.05599227799227797,0.2746425884123401,0.00207,0.0,0.000918,2.55e-05,0.9999710321426392,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009523685090243816,2000000
6899,0.00035858154296875,1.0001691579818726,0.003293,2.5969778543543005,0.060402684563758406,0.3058690744920993,0.05599227799227797,0.2746425884123401,0.003293,0.0,0.0005315,0.0,0.9983679056167603,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009845195338129997,2000000
6999,0.00015941262245178223,1.0029480457305908,0.005225,1.8234176730796656,0.058349546044098574,0.27727614747930773,0.05599227799227797,0.2746425884123401,0.0052245,0.0,0.001136,7.05e-05,0.9999969005584717,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009365365840494633,2000000
7099,-0.00013428926467895508,1.0015079975128174,0.003613,1.2694037277078387,0.057291666666666644,0.27200902934537247,0.05599227799227797,0.2746425884123401,0.0036125,0.0,0.001945,0.000177,0.9999984502792358,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00891039241105318,2000000
7199,1.704692840576172e-05,1.0003602504730225,0.00334,1.2939041385116457,0.05630200641187273,0.2659894657637321,0.05599227799227797,0.2746425884123401,0.00334,0.0,0.0020625,0.000199,0.9999996423721313,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009054673835635185,2000000
7299,0.00012555718421936035,0.99974524974823,0.0029295,1.4619353317581247,0.05690650023551577,0.2840481565086531,0.05599227799227797,0.2746425884123401,0.0029295,0.0,0.0010915,8.75e-05,0.9999994039535522,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009117372334003448,2000000
7399,-6.48796558380127e-05,0.999706506729126,0.002678,1.274445466883999,0.05587584247389979,0.27012791572610984,0.05599227799227797,0.2746425884123401,0.002678,0.0,0.0013535,0.0001325,0.9999997615814209,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.008880925364792347,2000000
7499,-7.230043411254883e-05,1.000470519065857,0.0058375,1.205727832607807,0.058170296542389546,0.2870579382994733,0.05599227799227797,0.2746425884123401,0.0058365,0.0,0.001558,0.000151,0.9999982118606567,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.008980197831988335,2000000
7599,-0.0006892681121826172,0.9995446801185608,0.004008500000000005,1.3060091679448285,0.05882352941176474,0.2761474793077502,0.05599227799227797,0.2746425884123401,0.00349,0.0,0.001831,0.000165,0.9999960660934448,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009449774399399757,2000000
7699,-0.0003949403762817383,1.0010483264923096,0.0053145,1.278078823114513,0.05763200312606845,0.2795334838224229,0.05599227799227797,0.2746425884123401,0.0053145,0.0,0.001408,0.0001325,0.9999972581863403,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.0090715903788805,2000000
7799,-0.000802457332611084,1.0014777183532715,0.00480549999999999,1.5848791679219694,0.05677644710578835,0.27501881113619264,0.05599227799227797,0.2746425884123401,0.003656,0.0,0.0025885,0.0002635,0.9999959468841553,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00945116113871336,2000000
7899,-0.0003056824207305908,1.0005228519439697,0.003318,1.9163422010528055,0.05922611623846347,0.2832957110609481,0.05599227799227797,0.2746425884123401,0.003318,5e-07,0.003231,0.0003475,1.0,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009438405744731426,2000000
7999,-0.0005851387977600098,0.9993230700492859,0.0037365,1.8785522861178736,0.05812316715542524,0.28969149736644095,0.05599227799227797,0.2746425884123401,0.0037365,0.0,0.003192,0.0003425,0.9999997615814209,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009336002171039581,2000000
8099,-0.001129448413848877,0.9999681115150452,0.004274,1.3659641392462913,0.05797101449275362,0.2802859292701279,0.05599227799227797,0.2746425884123401,0.004274,0.0,0.001508,0.000147,0.999998927116394,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00946707185357809,2000000
8199,0.000253826379776001,0.9988111853599548,0.0039355,1.3399311711997646,0.05832697219002393,0.2765237020316027,0.05599227799227797,0.2746425884123401,0.0039355,0.0,0.0012445,0.0001145,0.9999927282333374,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00917053408920765,2000000
8299,-0.00032395124435424805,0.9989464282989502,0.0037655,1.5662410902293735,0.0591057574520212,0.2727614747930775,0.05599227799227797,0.2746425884123401,0.0037655,0.0,0.002296,0.000251,0.9999994039535522,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009821676649153233,2000000
8399,0.0007183849811553955,0.9981002807617188,0.00418,1.338809698970902,0.05876399142653005,0.28254326561324306,0.05599227799227797,0.2746425884123401,0.0041795,0.0,0.001632,0.0001645,0.9999946355819702,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009608161635696888,2000000
8499,-0.0003362596035003662,1.0004254579544067,0.003494,1.8494190807697115,0.057874396135265696,0.2780285929270128,0.05599227799227797,0.2746425884123401,0.003494,0.0,0.0032015,0.0003365,0.9999994039535522,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00920118112117052,2000000
8599,0.0013963282108306885,1.0036284923553467,0.005046499999999999,2.081869009799917,0.05968029172320222,0.27878103837471785,0.05599227799227797,0.2746425884123401,0.0029205,0.0,0.003329,0.0003425,0.9999959468841553,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00901874527335167,2000000
8699,-0.0006576776504516602,0.9998088479042053,0.004185,1.383504613319668,0.057266539375300636,0.28254326561324306,0.05599227799227797,0.2746425884123401,0.0041845,0.0,0.0022955,0.000231,0.9999978542327881,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009397911839187145,2000000
8799,0.0002460181713104248,1.0029484033584595,0.006209,2.203651420708985,0.0602544104991394,0.28630549285176826,0.05599227799227797,0.2746425884123401,0.0062085,0.0,0.003398,0.0003485,0.9999996423721313,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009515589103102684,2000000
8899,-0.0009133517742156982,0.998729407787323,0.003369,1.405857583432797,0.05785084783578757,0.2622272385252069,0.05599227799227797,0.2746425884123401,0.003369,0.0,0.00184,0.000169,0.9999978542327881,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009576807729899883,2000000
8999,-0.0005438923835754395,0.9993858933448792,0.0049915,1.4352129762451924,0.058657722348198604,0.2697516930022573,0.05599227799227797,0.2746425884123401,0.0049905,0.0,0.0027825,0.0002975,0.999998927116394,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009091628715395927,2000000
9099,-0.00038817524909973145,1.0003694295883179,0.0047055,1.4883750311124373,0.056544413305714594,0.27915726109857036,0.05599227799227797,0.2746425884123401,0.0047055,0.0,0.002838,0.000321,0.9999988079071045,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009077571332454681,2000000
9199,-7.587671279907227e-05,1.002462387084961,0.004096499999999998,1.6111603611382925,0.058536740132831354,0.28630549285176826,0.05599227799227797,0.2746425884123401,0.0038,5e-07,0.0027485,0.000291,1.0,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.00925085786730051,2000000
9299,-0.001311570405960083,0.998399555683136,0.004415,1.2603010908871153,0.05866636011481757,0.28517682468021066,0.05599227799227797,0.2746425884123401,0.004415,0.0,0.0017305,0.000171,0.9999991059303284,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009934092871844769,2000000
9399,-0.00017020106315612793,1.0017962455749512,0.0046945,1.3731392226994625,0.05809763092111114,0.27313769751693,0.05599227799227797,0.2746425884123401,0.004694,0.0,0.0017205,0.0001695,0.9999995231628418,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009466334246098995,2000000
9499,-0.00048109889030456543,1.0037267208099365,0.0040925,2.557431684808486,0.058902381327866286,0.28254326561324306,0.05599227799227797,0.2746425884123401,0.0040925,0.0,0.0036655,0.000385,0.9999971389770508,0.0,0.0,0.002054,0.0001995,0.9999992847442627,0.009128616191446781,2000000
