arm,epoch,physics_regularization
gan_sec,39499,1.327260e-01
gan_sec,39599,1.039716e-01
gan_sec,39699,1.684896e-01
gan_sec,39799,1.227512e-01
gan_sec,39899,9.923708e-02
gan_sec,39999,1.523326e-01
phingan_cnt,0,3.080380e-01
phingan_cnt,99,3.890223e-02
phingan_cnt,199,3.662036e-02
phingan_cnt,299,3.840007e-02
phingan_cnt,399,3.137311e-02
phingan_cnt,499,3.260615e-02
phingan_cnt,599,3.300266e-02
phingan_cnt,699,3.213137e-02
phingan_cnt,799,3.292337e-02
phingan_cnt,899,2.985105e-02
phingan_cnt,999,3.247222e-02
phingan_cnt,1099,3.032207e-02
phingan_cnt,1199,3.271839e-02
phingan_cnt,1299,3.047378e-02
phingan_cnt,1399,2.792172e-02
phingan_cnt,1499,2.927486e-02
phingan_cnt,1599,2.847414e-02
phingan_cnt,1699,3.075951e-02
phingan_cnt,1799,2.800597e-02
phingan_cnt,1899,2.509423e-02
phingan_cnt,1999,2.504369e-02
phingan_cnt,2099,2.506965e-02
phingan_cnt,2199,2.579810e-02
phingan_cnt,2299,2.433742e-02
phingan_cnt,2399,2.158239e-02
phingan_cnt,2499,2.117265e-02
phingan_cnt,2599,1.979268e-02
phingan_cnt,2699,2.085977e-02
phingan_cnt,2799,2.134672e-02
phingan_cnt,2899,1.865308e-02
phingan_cnt,2999,1.912319e-02
phingan_cnt,3099,1.759878e-02
phingan_cnt,3199,1.850000e-02
phingan_cnt,3299,1.906980e-02
phingan_cnt,3399,1.799503e-02
phingan_cnt,3499,1.980834e-02
phingan_cnt,3599,1.703087e-02
phingan_cnt,3699,1.975815e-02
phingan_cnt,3799,2.035060e-02
phingan_cnt,3899,1.914133e-02
phingan_cnt,3999,1.902257e-02
phingan_cnt,4099,1.765771e-02
phingan_cnt,4199,1.834979e-02
phingan_cnt,4299,1.882717e-02
phingan_cnt,4399,1.647380e-02
phingan_cnt,4499,1.606959e-02
phingan_cnt,4599,1.842205e-02
phingan_cnt,4699,1.740921e-02
phingan_cnt,4799,1.775003e-02
phingan_cnt,4899,1.654875e-02
phingan_cnt,4999,1.816441e-02
phingan_cnt,5099,1.539818e-02
phingan_cnt,5199,1.625739e-02
phingan_cnt,5299,1.516350e-02
phingan_cnt,5399,1.581950e-02
phingan_cnt,5499,1.501365e-02
phingan_cnt,5599,1.520984e-02
phingan_cnt,5699,1.395072e-02
phingan_cnt,5799,1.481039e-02
phingan_cnt,5899,1.406572e-02
phingan_cnt,5999,1.541361e-02
phingan_cnt,6099,1.373591e-02
phingan_cnt,6199,1.466047e-02
phingan_cnt,6299,1.384422e-02
phingan_cnt,6399,1.227329e-02
phingan_cnt,6499,1.317548e-02
phingan_cnt,6599,1.379802e-02
phingan_cnt,6699,1.322012e-02
phingan_cnt,6799,1.251142e-02
phingan_cnt,6899,1.248183e-02
phingan_cnt,6999,1.256409e-02
phingan_cnt,7099,1.218836e-02
phingan_cnt,7199,1.252238e-02
phingan_cnt,7299,1.253182e-02
phingan_cnt,7399,1.418487e-02
phingan_cnt,7499,1.220286e-02
phingan_cnt,7599,1.281744e-02
phingan_cnt,7699,1.358377e-02
phingan_cnt,7799,1.287417e-02
phingan_cnt,7899,1.371260e-02
phingan_cnt,7999,1.382511e-02
phingan_cnt,8099,1.380777e-02
phingan_cnt,8199,1.244058e-02
phingan_cnt,8299,1.341050e-02
phingan_cnt,8399,1.365091e-02
phingan_cnt,8499,1.226842e-02
phingan_cnt,8599,1.351795e-02
phingan_cnt,8699,1.488032e-02
phingan_cnt,8799,1.362887e-02
phingan_cnt,8899,1.460554e-02
phingan_cnt,8999,1.424342e-02
phingan_cnt,9099,1.420187e-02
phingan_cnt,9199,1.330330e-02
phingan_cnt,9299,1.293173e-02
phingan_cnt,9399,1.454552e-02
phingan_cnt,9499,1.334910e-02
phingan_cnt,9599,1.339858e-02
phingan_cnt,9699,1.298155e-02
phingan_cnt,9799,1.312724e-02
phingan_cnt,9899,1.312499e-02
phingan_cnt,9999,1.383229e-02
phingan_cnt,10099,1.377230e-02
phingan_cnt,10199,1.413468e-02
phingan_cnt,10299,1.321406e-02
phingan_cnt,10399,1.200187e-02
phingan_cnt,10499,1.293510e-02
phingan_cnt,10599,1.251121e-02
phingan_cnt,10699,1.215994e-02
phingan_cnt,10799,1.301117e-02
phingan_cnt,10899,1.259547e-02
phingan_cnt,10999,1.291837e-02
phingan_cnt,11099,1.279357e-02
phingan_cnt,11199,1.274234e-02
phingan_cnt,11299,1.185694e-02
phingan_cnt,11399,1.415895e-02
phingan_cnt,11499,1.241978e-02
phingan_cnt,11599,1.124398e-02
phingan_cnt,11699,1.242223e-02
phingan_cnt,11799,1.177659e-02
phingan_cnt,11899,1.204605e-02
phingan_cnt,11999,1.145055e-02
phingan_cnt,12099,1.208121e-02
phingan_cnt,12199,1.214483e-02
phingan_cnt,12299,1.340299e-02
phingan_cnt,12399,1.297882e-02
phingan_cnt,12499,1.216514e-02
phingan_cnt,12599,1.158799e-02
phingan_cnt,12699,1.251226e-02
phingan_cnt,12799,1.220254e-02
phingan_cnt,12899,1.238195e-02
phingan_cnt,12999,1.299539e-02
phingan_cnt,13099,1.242270e-02
phingan_cnt,13199,1.206290e-02
phingan_cnt,13299,1.152954e-02
phingan_cnt,13399,1.113390e-02
phingan_cnt,13499,1.164001e-02
phingan_cnt,13599,1.230394e-02
phingan_cnt,13699,1.209802e-02
phingan_cnt,13799,1.080712e-02
phingan_cnt,13899,1.217005e-02
phingan_cnt,13999,1.166347e-02
phingan_cnt,14099,1.272790e-02
phingan_cnt,14199,1.169978e-02
phingan_cnt,14299,1.186868e-02
phingan_cnt,14399,1.064969e-02
phingan_cnt,14499,1.200588e-02
phingan_cnt,14599,1.249108e-02
phingan_cnt,14699,1.380102e-02
phingan_cnt,14799,1.210757e-02
phingan_cnt,14899,1.163943e-02
phingan_cnt,14999,1.267875e-02
phingan_cnt,15099,1.104099e-02
phingan_cnt,15199,1.108233e-02
phingan_cnt,15299,1.237657e-02
phingan_cnt,15399,1.177729e-02
phingan_cnt,15499,1.272149e-02
phingan_cnt,15599,1.073840e-02
phingan_cnt,15699,1.164393e-02
phingan_cnt,15799,1.238518e-02
phingan_cnt,15899,1.244206e-02
phingan_cnt,15999,1.272048e-02
phingan_cnt,16099,1.215614e-02
phingan_cnt,16199,1.102938e-02
phingan_cnt,16299,1.195717e-02
phingan_cnt,16399,1.254023e-02
phingan_cnt,16499,1.208010e-02
phingan_cnt,16599,1.224535e-02
phingan_cnt,16699,1.162569e-02
phingan_cnt,16799,1.216355e-02
phingan_cnt,16899,1.307489e-02
phingan_cnt,16999,1.252069e-02
phingan_cnt,17099,1.182878e-02
phingan_cnt,17199,1.318515e-02
phingan_cnt,17299,1.196164e-02
phingan_cnt,17399,1.151985e-02
phingan_cnt,17499,1.097755e-02
phingan_cnt,17599,1.146623e-02
phingan_cnt,17699,1.247067e-02
phingan_cnt,17799,1.210465e-02
phingan_cnt,17899,1.075007e-02
phingan_cnt,17999,1.154508e-02
phingan_cnt,18099,1.231959e-02
phingan_cnt,18199,1.313592e-02
phingan_cnt,18299,1.130775e-02
phingan_cnt,18399,1.090211e-02
phingan_cnt,18499,1.190167e-02
phingan_cnt,18599,1.127637e-02
phingan_cnt,18699,1.124556e-02
phingan_cnt,18799,1.157647e-02
phingan_cnt,18899,1.145052e-02
phingan_cnt,18999,1.102833e-02
phingan_cnt,19099,1.182296e-02
phingan_cnt,19199,1.327886e-02
phingan_cnt,19299,1.091453e-02
phingan_cnt,19399,1.100521e-02
phingan_cnt,19499,1.098686e-02
phingan_cnt,19599,1.156258e-02
phingan_cnt,19699,1.246626e-02
phingan_cnt,19799,1.044869e-02
phingan_cnt,19899,1.125594e-02
phingan_cnt,19999,1.083049e-02
phingan_cnt,20099,1.243858e-02
phingan_cnt,20199,1.096055e-02
phingan_cnt,20299,1.107332e-02
phingan_cnt,20399,1.059976e-02
phingan_cnt,20499,1.149063e-02
phingan_cnt,20599,1.077062e-02
phingan_cnt,20699,1.044297e-02
phingan_cnt,20799,1.159549e-02
phingan_cnt,20899,1.277747e-02
phingan_cnt,20999,1.217043e-02
phingan_cnt,21099,1.075771e-02
phingan_cnt,21199,1.172414e-02
phingan_cnt,21299,1.137325e-02
phingan_cnt,21399,1.076077e-02
phingan_cnt,21499,1.014290e-02
phingan_cnt,21599,1.131237e-02
phingan_cnt,21699,1.219157e-02
phingan_cnt,21799,1.187284e-02
phingan_cnt,21899,1.127777e-02
phingan_cnt,21999,1.021678e-02
phingan_cnt,22099,1.168399e-02
phingan_cnt,22199,1.177550e-02
phingan_cnt,22299,1.070034e-02
phingan_cnt,22399,1.185781e-02
phingan_cnt,22499,1.196177e-02
phingan_cnt,22599,1.118445e-02
phingan_cnt,22699,1.123106e-02
phingan_cnt,22799,1.163958e-02
phingan_cnt,22899,1.126386e-02
phingan_cnt,22999,1.237817e-02
phingan_cnt,23099,1.155448e-02
phingan_cnt,23199,1.184728e-02
phingan_cnt,23299,1.281020e-02
phingan_cnt,23399,1.165506e-02
phingan_cnt,23499,1.045998e-02
phingan_cnt,23599,1.171544e-02
phingan_cnt,23699,1.164288e-02
phingan_cnt,23799,1.045176e-02
phingan_cnt,23899,1.101935e-02
phingan_cnt,23999,1.076711e-02
phingan_cnt,24099,1.110261e-02
phingan_cnt,24199,1.127850e-02
phingan_cnt,24299,1.089539e-02
phingan_cnt,24399,1.083850e-02
phingan_cnt,24499,1.111946e-02
phingan_cnt,24599,1.124510e-02
phingan_cnt,24699,1.224896e-02
phingan_cnt,24799,1.049789e-02
phingan_cnt,24899,1.159120e-02
phingan_cnt,24999,1.135047e-02
phingan_cnt,25099,1.253324e-02
phingan_cnt,25199,1.218418e-02
phingan_cnt,25299,1.161978e-02
phingan_cnt,25399,1.156254e-02
phingan_cnt,25499,1.075481e-02
phingan_cnt,25599,1.147374e-02
phingan_cnt,25699,1.116218e-02
phingan_cnt,25799,1.115394e-02
phingan_cnt,25899,1.222716e-02
phingan_cnt,25999,1.088624e-02
phingan_cnt,26099,1.239601e-02
phingan_cnt,26199,1.187079e-02
phingan_cnt,26299,1.057435e-02
phingan_cnt,26399,1.172679e-02
phingan_cnt,26499,1.110146e-02
phingan_cnt,26599,1.185558e-02
phingan_cnt,26699,1.339084e-02
phingan_cnt,26799,1.203380e-02
phingan_cnt,26899,1.116281e-02
phingan_cnt,26999,1.089538e-02
phingan_cnt,27099,1.075736e-02
phingan_cnt,27199,1.152754e-02
phingan_cnt,27299,1.121334e-02
phingan_cnt,27399,1.093241e-02
phingan_cnt,27499,1.077110e-02
phingan_cnt,27599,1.056686e-02
phingan_cnt,27699,1.120897e-02
phingan_cnt,27799,1.209422e-02
phingan_cnt,27899,1.136879e-02
phingan_cnt,27999,1.124140e-02
phingan_cnt,28099,1.213450e-02
phingan_cnt,28199,1.095091e-02
phingan_cnt,28299,1.092740e-02
phingan_cnt,28399,1.117767e-02
phingan_cnt,28499,1.125736e-02
phingan_cnt,28599,1.216138e-02
phingan_cnt,28699,1.097690e-02
phingan_cnt,28799,1.146796e-02
phingan_cnt,28899,1.023635e-02
phingan_cnt,28999,1.160300e-02
phingan_cnt,29099,1.050956e-02
phingan_cnt,29199,1.124316e-02
phingan_cnt,29299,1.126480e-02
phingan_cnt,29399,1.106402e-02
phingan_cnt,29499,1.190901e-02
phingan_cnt,29599,1.164974e-02
phingan_cnt,29699,1.174284e-02
phingan_cnt,29799,1.251283e-02
phingan_cnt,29899,1.100381e-02
phingan_cnt,29999,1.195791e-02
phingan_cnt,30099,1.125645e-02
phingan_cnt,30199,1.116086e-02
phingan_cnt,30299,1.154299e-02
phingan_cnt,30399,1.206237e-02
phingan_cnt,30499,1.189507e-02
phingan_cnt,30599,1.288772e-02
phingan_cnt,30699,1.113366e-02
phingan_cnt,30799,1.175612e-02
phingan_cnt,30899,1.132112e-02
phingan_cnt,30999,1.143636e-02
phingan_cnt,31099,1.159616e-02
phingan_cnt,31199,1.084059e-02
phingan_cnt,31299,1.058716e-02
phingan_cnt,31399,1.110418e-02
phingan_cnt,31499,1.127295e-02
phingan_cnt,31599,1.098279e-02
phingan_cnt,31699,1.137101e-02
phingan_cnt,31799,1.142316e-02
phingan_cnt,31899,1.122049e-02
phingan_cnt,31999,1.127495e-02
phingan_cnt,32099,1.089995e-02
phingan_cnt,32199,1.148919e-02
phingan_cnt,32299,1.319679e-02
phingan_cnt,32399,1.166605e-02
phingan_cnt,32499,1.146682e-02
phingan_cnt,32599,1.157863e-02
phingan_cnt,32699,1.156765e-02
phingan_cnt,32799,1.213924e-02
phingan_cnt,32899,1.204719e-02
phingan_cnt,32999,1.135450e-02
phingan_cnt,33099,1.154865e-02
phingan_cnt,33199,1.179481e-02
phingan_cnt,33299,1.190291e-02
phingan_cnt,33399,1.140963e-02
phingan_cnt,33499,1.163454e-02
phingan_cnt,33599,1.177186e-02
phingan_cnt,33699,1.301196e-02
phingan_cnt,33799,1.278631e-02
phingan_cnt,33899,1.156746e-02
phingan_cnt,33999,1.329225e-02
phingan_cnt,34099,1.215397e-02
phingan_cnt,34199,1.233695e-02
phingan_cnt,34299,1.174198e-02
phingan_cnt,34399,1.286560e-02
phingan_cnt,34499,1.124466e-02
phingan_cnt,34599,1.250792e-02
phingan_cnt,34699,1.184226e-02
phingan_cnt,34799,1.234627e-02
phingan_cnt,34899,1.160060e-02
phingan_cnt,34999,1.243026e-02
phingan_cnt,35099,1.237175e-02
phingan_cnt,35199,1.351970e-02
phingan_cnt,35299,1.149339e-02
phingan_cnt,35399,1.241033e-02
phingan_cnt,35499,1.229541e-02
phingan_cnt,35599,1.260589e-02
phingan_cnt,35699,1.274663e-02
phingan_cnt,35799,1.099212e-02
phingan_cnt,35899,1.156576e-02
phingan_cnt,35999,1.107290e-02
phingan_cnt,36099,1.091810e-02
phingan_cnt,36199,1.290459e-02
phingan_cnt,36299,1.107422e-02
phingan_cnt,36399,1.400860e-02
phingan_cnt,36499,1.140677e-02
phingan_cnt,36599,1.160658e-02
phingan_cnt,36699,1.153539e-02
phingan_cnt,36799,1.204369e-02
phingan_cnt,36899,1.151344e-02
phingan_cnt,36999,1.113233e-02
phingan_cnt,37099,1.175168e-02
phingan_cnt,37199,1.222766e-02
phingan_cnt,37299,1.348405e-02
phingan_cnt,37399,1.235015e-02
phingan_cnt,37499,1.281741e-02
phingan_cnt,37599,1.161294e-02
phingan_cnt,37699,1.151582e-02
phingan_cnt,37799,1.128921e-02
phingan_cnt,37899,1.226151e-02
phingan_cnt,37999,1.233735e-02
phingan_cnt,38099,1.236533e-02
phingan_cnt,38199,1.088890e-02
phingan_cnt,38299,1.157453e-02
phingan_cnt,38399,1.286412e-02
phingan_cnt,38499,1.337475e-02
phingan_cnt,38599,1.165704e-02
phingan_cnt,38699,1.162268e-02
phingan_cnt,38799,1.162241e-02
phingan_cnt,38899,1.201050e-02
phingan_cnt,38999,1.212125e-02
phingan_cnt,39099,1.097284e-02
phingan_cnt,39199,1.118188e-02
phingan_cnt,39299,1.161254e-02
phingan_cnt,39399,1.189934e-02
phingan_cnt,39499,1.175818e-02
phingan_cnt,39599,1.238367e-02
phingan_cnt,39699,1.236295e-02
phingan_cnt,39799,1.182875e-02
phingan_cnt,39899,1.186115e-02
phingan_cnt,39999,1.203633e-02
phingan_sec,0,9.008195e-01
phingan_sec,99,2.893977e-01
phingan_sec,199,1.895121e-01
phingan_sec,299,1.823620e-01
phingan_sec,399,1.052173e-01
phingan_sec,499,5.517601e-02
phingan_sec,599,3.650863e-02
phingan_sec,699,2.659163e-02
phingan_sec,799,2.978456e-02
phingan_sec,899,2.515877e-02
phingan_sec,999,1.569314e-02
phingan_sec,1099,1.358625e-02
phingan_sec,1199,1.418518e-02
phingan_sec,1299,1.501719e-02
phingan_sec,1399,1.259103e-02
phingan_sec,1499,1.194623e-02
phingan_sec,1599,1.299033e-02
phingan_sec,1699,1.258583e-02
phingan_sec,1799,1.004114e-02
phingan_sec,1899,1.075629e-02
phingan_sec,1999,1.266155e-02
phingan_sec,2099,1.063849e-02
phingan_sec,2199,9.926367e-03
phingan_sec,2299,1.283382e-02
phingan_sec,2399,9.642944e-03
phingan_sec,2499,1.272509e-02
phingan_sec,2599,1.020730e-02
phingan_sec,2699,1.286600e-02
phingan_sec,2799,1.170589e-02
phingan_sec,2899,1.081269e-02
phingan_sec,2999,1.140130e-02
phingan_sec,3099,9.077546e-03
phingan_sec,3199,1.044975e-02
phingan_sec,3299,1.018152e-02
phingan_sec,3399,9.142533e-03
phingan_sec,3499,8.526669e-03
phingan_sec,3599,1.250840e-02
phingan_sec,3699,1.365986e-02
phingan_sec,3799,2.118379e-02
phingan_sec,3899,9.246416e-03
phingan_sec,3999,1.477637e-02
phingan_sec,4099,8.913833e-03
phingan_sec,4199,9.836029e-03
phingan_sec,4299,9.005488e-03
phingan_sec,4399,9.589872e-03
phingan_sec,4499,9.337484e-03
phingan_sec,4599,9.089522e-03
phingan_sec,4699,1.059013e-02
phingan_sec,4799,1.029757e-02
phingan_sec,4899,9.926618e-03
phingan_sec,4999,1.202425e-02
phingan_sec,5099,1.050350e-02
phingan_sec,5199,8.548388e-03
phingan_sec,5299,1.019605e-02
phingan_sec,5399,9.330663e-03
phingan_sec,5499,7.628705e-03
phingan_sec,5599,9.073241e-03
phingan_sec,5699,8.540407e-03
phingan_sec,5799,1.020689e-02
phingan_sec,5899,8.951141e-03
phingan_sec,5999,9.695956e-03
phingan_sec,6099,9.761755e-03
phingan_sec,6199,1.109570e-02
phingan_sec,6299,9.191655e-03
phingan_sec,6399,8.579521e-03
phingan_sec,6499,1.050473e-02
phingan_sec,6599,9.639034e-03
phingan_sec,6699,1.100659e-02
phingan_sec,6799,8.825334e-03
phingan_sec,6899,1.146337e-02
phingan_sec,6999,9.568185e-03
phingan_sec,7099,1.037878e-02
phingan_sec,7199,8.424204e-03
phingan_sec,7299,9.264844e-03
phingan_sec,7399,1.102159e-02
phingan_sec,7499,7.888503e-03
phingan_sec,7599,9.410373e-03
phingan_sec,7699,9.075447e-03
phingan_sec,7799,9.185676e-03
phingan_sec,7899,8.917952e-03
phingan_sec,7999,9.783276e-03
phingan_sec,8099,9.885962e-03
phingan_sec,8199,9.091971e-03
phingan_sec,8299,1.004899e-02
phingan_sec,8399,7.704504e-03
phingan_sec,8499,9.551658e-03
phingan_sec,8599,9.620902e-03
phingan_sec,8699,1.011289e-02
phingan_sec,8799,9.646776e-03
phingan_sec,8899,1.016321e-02
phingan_sec,8999,8.642048e-03
phingan_sec,9099,9.300831e-03
phingan_sec,9199,8.576404e-03
phingan_sec,9299,9.185609e-03
phingan_sec,9399,1.036205e-02
phingan_sec,9499,8.710206e-03
phingan_sec,9599,9.267442e-03
phingan_sec,9699,8.395866e-03
phingan_sec,9799,9.771169e-03
phingan_sec,9899,1.039450e-02
phingan_sec,9999,9.371045e-03
phingan_sec,10099,1.021620e-02
phingan_sec,10199,9.217956e-03
phingan_sec,10299,1.032716e-02
phingan_sec,10399,9.056138e-03
phingan_sec,10499,1.040529e-02
phingan_sec,10599,9.605193e-03
phingan_sec,10699,9.145209e-03
phingan_sec,10799,7.677323e-03
phingan_sec,10899,1.026950e-02
phingan_sec,10999,8.445485e-03
phingan_sec,11099,8.854466e-03
phingan_sec,11199,9.539600e-03
phingan_sec,11299,9.236834e-03
phingan_sec,11399,9.759072e-03
phingan_sec,11499,8.973059e-03
phingan_sec,11599,8.346807e-03
phingan_sec,11699,9.418374e-03
phingan_sec,11799,9.122238e-03
phingan_sec,11899,9.690599e-03
phingan_sec,11999,1.018851e-02
phingan_sec,12099,8.645196e-03
phingan_sec,12199,9.654180e-03
phingan_sec,12299,9.535084e-03
phingan_sec,12399,8.651000e-03
phingan_sec,12499,9.653674e-03
phingan_sec,12599,8.479955e-03
phingan_sec,12699,9.082992e-03
phingan_sec,12799,1.160928e-02
phingan_sec,12899,1.038904e-02
phingan_sec,12999,8.747806e-03
phingan_sec,13099,1.023912e-02
phingan_sec,13199,9.744813e-03
phingan_sec,13299,8.814192e-03
phingan_sec,13399,9.198044e-03
phingan_sec,13499,1.016616e-02
phingan_sec,13599,9.251853e-03
phingan_sec,13699,9.733923e-03
phingan_sec,13799,9.483342e-03
phingan_sec,13899,8.497903e-03
phingan_sec,13999,9.179419e-03
phingan_sec,14099,9.189784e-03
phingan_sec,14199,8.750257e-03
phingan_sec,14299,9.678561e-03
phingan_sec,14399,1.005638e-02
phingan_sec,14499,1.082891e-02
phingan_sec,14599,9.869356e-03
phingan_sec,14699,9.363298e-03
phingan_sec,14799,8.892502e-03
phingan_sec,14899,9.640412e-03
phingan_sec,14999,1.065240e-02
phingan_sec,15099,9.002969e-03
phingan_sec,15199,8.762096e-03
phingan_sec,15299,9.511490e-03
phingan_sec,15399,8.122414e-03
phingan_sec,15499,8.438141e-03
phingan_sec,15599,8.746829e-03
phingan_sec,15699,9.321545e-03
phingan_sec,15799,1.052181e-02
phingan_sec,15899,1.099330e-02
phingan_sec,15999,1.042650e-02
phingan_sec,16099,9.985181e-03
phingan_sec,16199,1.050004e-02
phingan_sec,16299,1.002209e-02
phingan_sec,16399,8.923386e-03
phingan_sec,16499,1.046286e-02
phingan_sec,16599,1.105164e-02
phingan_sec,16699,1.467821e-02
phingan_sec,16799,9.422090e-03
phingan_sec,16899,1.131044e-02
phingan_sec,16999,1.092533e-02
phingan_sec,17099,1.013135e-02
phingan_sec,17199,1.115477e-02
phingan_sec,17299,9.276282e-03
phingan_sec,17399,8.930265e-03
phingan_sec,17499,1.010152e-02
phingan_sec,17599,9.936228e-03
phingan_sec,17699,1.140780e-02
phingan_sec,17799,1.058337e-02
phingan_sec,17899,1.017677e-02
phingan_sec,17999,1.019873e-02
phingan_sec,18099,1.093145e-02
phingan_sec,18199,1.011502e-02
phingan_sec,18299,1.060042e-02
phingan_sec,18399,9.898922e-03
phingan_sec,18499,1.056866e-02
phingan_sec,18599,9.473842e-03
phingan_sec,18699,1.037974e-02
phingan_sec,18799,9.807395e-03
phingan_sec,18899,1.044236e-02
phingan_sec,18999,9.041711e-03
phingan_sec,19099,9.398686e-03
phingan_sec,19199,9.084022e-03
phingan_sec,19299,1.069366e-02
phingan_sec,19399,9.027592e-03
phingan_sec,19499,8.212996e-03
phingan_sec,19599,9.104179e-03
phingan_sec,19699,8.920554e-03
phingan_sec,19799,9.259817e-03
phingan_sec,19899,9.703672e-03
phingan_sec,19999,9.356274e-03
phingan_sec,20099,8.410249e-03
phingan_sec,20199,8.772358e-03
phingan_sec,20299,8.967722e-03
phingan_sec,20399,1.007712e-02
phingan_sec,20499,9.715051e-03
phingan_sec,20599,1.007710e-02
phingan_sec,20699,9.790046e-03
phingan_sec,20799,9.461534e-03
phingan_sec,20899,9.433852e-03
phingan_sec,20999,9.071673e-03
phingan_sec,21099,8.950383e-03
phingan_sec,21199,1.099591e-02
phingan_sec,21299,8.533751e-03
phingan_sec,21399,1.017847e-02
phingan_sec,21499,8.669698e-03
phingan_sec,21599,1.060181e-02
phingan_sec,21699,9.040011e-03
phingan_sec,21799,9.724710e-03
phingan_sec,21899,8.361886e-03
phingan_sec,21999,8.394343e-03
phingan_sec,22099,1.059537e-02
phingan_sec,22199,1.007861e-02
phingan_sec,22299,9.012192e-03
phingan_sec,22399,9.123277e-03
phingan_sec,22499,9.412711e-03
phingan_sec,22599,9.639903e-03
phingan_sec,22699,9.816289e-03
phingan_sec,22799,1.043250e-02
phingan_sec,22899,8.898553e-03
phingan_sec,22999,9.013887e-03
phingan_sec,23099,9.637197e-03
phingan_sec,23199,9.489875e-03
phingan_sec,23299,9.220625e-03
phingan_sec,23399,9.746641e-03
phingan_sec,23499,8.551364e-03
phingan_sec,23599,1.047749e-02
phingan_sec,23699,9.022760e-03
phingan_sec,23799,8.419456e-03
phingan_sec,23899,9.709281e-03
phingan_sec,23999,8.189674e-03
phingan_sec,24099,1.018279e-02
phingan_sec,24199,1.045579e-02
phingan_sec,24299,9.285713e-03
phingan_sec,24399,1.120518e-02
phingan_sec,24499,8.980479e-03
phingan_sec,24599,9.641014e-03
phingan_sec,24699,8.954266e-03
phingan_sec,24799,9.820066e-03
phingan_sec,24899,1.021226e-02
phingan_sec,24999,9.238231e-03
phingan_sec,25099,8.459460e-03
phingan_sec,25199,9.409494e-03
phingan_sec,25299,9.442324e-03
phingan_sec,25399,9.391841e-03
phingan_sec,25499,1.042247e-02
phingan_sec,25599,9.267246e-03
phingan_sec,25699,1.088892e-02
phingan_sec,25799,9.412463e-03
phingan_sec,25899,1.007211e-02
phingan_sec,25999,9.826626e-03
phingan_sec,26099,9.598270e-03
phingan_sec,26199,9.609452e-03
phingan_sec,26299,9.055117e-03
phingan_sec,26399,8.765529e-03
phingan_sec,26499,9.604155e-03
phingan_sec,26599,9.275450e-03
phingan_sec,26699,8.353855e-03
phingan_sec,26799,9.498567e-03
phingan_sec,26899,9.134841e-03
phingan_sec,26999,9.115018e-03
phingan_sec,27099,9.089137e-03
phingan_sec,27199,9.338075e-03
phingan_sec,27299,9.608198e-03
phingan_sec,27399,9.660403e-03
phingan_sec,27499,8.426941e-03
phingan_sec,27599,8.143930e-03
phingan_sec,27699,9.173679e-03
phingan_sec,27799,9.729583e-03
phingan_sec,27899,8.938631e-03
phingan_sec,27999,9.710587e-03
phingan_sec,28099,8.708053e-03
phingan_sec,28199,9.355824e-03
phingan_sec,28299,8.891734e-03
phingan_sec,28399,9.184577e-03
phingan_sec,28499,9.672201e-03
phingan_sec,28599,8.941537e-03
phingan_sec,28699,9.506489e-03
phingan_sec,28799,9.426988e-03
phingan_sec,28899,9.582973e-03
phingan_sec,28999,8.077739e-03
phingan_sec,29099,9.242534e-03
phingan_sec,29199,8.853685e-03
phingan_sec,29299,8.859555e-03
phingan_sec,29399,9.943590e-03
phingan_sec,29499,9.285649e-03
phingan_sec,29599,8.245789e-03
phingan_sec,29699,1.017114e-02
phingan_sec,29799,8.833329e-03
phingan_sec,29899,9.034322e-03
phingan_sec,29999,9.036872e-03
phingan_sec,30099,9.084240e-03
phingan_sec,30199,9.813108e-03
phingan_sec,30299,9.360641e-03
phingan_sec,30399,9.491103e-03
phingan_sec,30499,9.472750e-03
phingan_sec,30599,7.260983e-03
phingan_sec,30699,9.045891e-03
phingan_sec,30799,1.025953e-02
phingan_sec,30899,1.036220e-02
phingan_sec,30999,1.096932e-02
phingan_sec,31099,9.920235e-03
phingan_sec,31199,8.190116e-03
phingan_sec,31299,9.539765e-03
phingan_sec,31399,8.100532e-03
phingan_sec,31499,7.642166e-03
phingan_sec,31599,8.633994e-03
phingan_sec,31699,8.826782e-03
phingan_sec,31799,8.487255e-03
phingan_sec,31899,9.356236e-03
phingan_sec,31999,9.555494e-03
phingan_sec,32099,8.586277e-03
phingan_sec,32199,9.271440e-03
phingan_sec,32299,9.673359e-03
phingan_sec,32399,9.076670e-03
phingan_sec,32499,8.409653e-03
phingan_sec,32599,9.407896e-03
phingan_sec,32699,9.093632e-03
phingan_sec,32799,1.086296e-02
phingan_sec,32899,9.539246e-03
phingan_sec,32999,8.910884e-03
phingan_sec,33099,1.014860e-02
phingan_sec,33199,8.913244e-03
phingan_sec,33299,8.831576e-03
phingan_sec,33399,8.505168e-03
phingan_sec,33499,9.415559e-03
phingan_sec,33599,9.065901e-03
phingan_sec,33699,9.408063e-03
phingan_sec,33799,9.972178e-03
phingan_sec,33899,9.714290e-03
phingan_sec,33999,9.176820e-03
phingan_sec,34099,8.196506e-03
phingan_sec,34199,9.167006e-03
phingan_sec,34299,8.311249e-03
phingan_sec,34399,9.946583e-03
phingan_sec,34499,8.646840e-03
phingan_sec,34599,1.027906e-02
phingan_sec,34699,8.380117e-03
phingan_sec,34799,9.591104e-03
