epoch,z_bias,z_std_ratio,ks,gen_z_le_0,gen_z_ge_1,gen_z_gt_0.99,gen_z_gt_0.999,gen_z_max,g4_z_le_0,g4_z_ge_1,g4_z_gt_0.99,g4_z_gt_0.999,g4_z_max,phys_reg,n_rows
3099,-0.00040334463119506836,1.0002390146255493,0.003008,0.003008,0.0,0.00227,0.00024,0.9999997615814209,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
3199,0.0004557669162750244,1.0013659000396729,0.002997,0.002997,0.0,0.002292,0.000248,0.9999977350234985,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
3299,0.001042097806930542,1.001099705696106,0.004498,0.00307,0.0,0.001811,0.00019,0.9999896287918091,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
3399,0.0013004541397094727,1.0022377967834473,0.003204,0.003204,0.0,0.002145,0.00022,0.9999986886978149,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
3499,0.0012310147285461426,1.001847505569458,0.003946000000000005,0.003334,0.0,0.00207,0.000213,0.9999991655349731,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
3599,0.0006651878356933594,1.0023740530014038,0.003806,0.003805,0.0,0.003008,0.000332,0.9999836683273315,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
3699,-0.00020903348922729492,1.0011390447616577,0.003733,0.003731,0.0,0.001393,0.000128,0.9999790191650391,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
3799,0.0008861124515533447,1.002164363861084,0.003857,0.003857,0.0,0.001174,7.3e-05,0.9999778270721436,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
3899,-0.00021004676818847656,1.00144362449646,0.0047,0.0047,0.0,0.000906,1.2e-05,0.9995907545089722,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
3999,0.0008154809474945068,1.0012526512145996,0.003357,0.003357,0.0,0.002479,0.000281,0.999992847442627,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
4099,0.001001507043838501,1.0014549493789673,0.00375,0.003749,0.0,0.001037,5e-05,0.9999970197677612,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
4199,0.00017562508583068848,1.0004085302352905,0.004162,0.004162,0.0,0.000972,1.6e-05,0.9999771118164062,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
4299,0.00016799569129943848,1.0020171403884888,0.004003,0.004003,0.0,0.001682,0.000157,0.9999935626983643,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
4399,0.000667959451675415,1.002686619758606,0.004225,0.004225,0.0,0.002581,0.000293,0.9999998807907104,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
4499,0.0005954205989837646,1.0040227174758911,0.004972,0.004972,0.0,0.002595,0.000318,0.9999995231628418,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
4599,0.0005135238170623779,1.001285195350647,0.004739999999999999,0.004739,0.0,0.001008,0.0,0.9985689520835876,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
4699,4.982948303222656e-05,1.0006694793701172,0.005169,0.005169,0.0,0.001802,0.000179,0.9999915361404419,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
4799,-1.659989356994629e-05,1.0009008646011353,0.004572,0.004572,0.0,0.001961,0.00022,0.9999969601631165,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
4899,-0.00013110041618347168,0.9994062185287476,0.005066,0.005066,0.0,0.001356,0.000102,0.9999854564666748,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
