epoch,z_bias,z_std_ratio,ks,gen_z_le_0,gen_z_ge_1,gen_z_gt_0.99,gen_z_gt_0.999,gen_z_max,g4_z_le_0,g4_z_ge_1,g4_z_gt_0.99,g4_z_gt_0.999,g4_z_max,phys_reg,n_rows
2899,-0.008786700665950775,1.0000685453414917,0.005580000000000029,0.48073,0.151444,0.153952,0.151716,3.950368881225586,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
2999,-0.007105846889317036,0.9972968101501465,0.0045560000000000045,0.479609,0.150948,0.153496,0.151225,3.8053128719329834,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
3099,-0.0038096343632787466,0.9973959922790527,0.00340600000000002,0.478466,0.151897,0.154528,0.152167,3.8217921257019043,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
3199,-0.002739646937698126,0.9977025985717773,0.0022520000000000318,0.476251,0.1515,0.154193,0.151786,3.8371589183807373,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
3299,-0.00479842210188508,0.9980083107948303,0.0033340000000000036,0.478337,0.152167,0.154888,0.152464,3.7662415504455566,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
3399,-0.0008376652840524912,0.9985276460647583,0.001346999999999987,0.47658,0.153599,0.156284,0.15385,3.7022716999053955,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
3499,-0.0036953517701476812,0.99997878074646,0.0026169999999999805,0.47785,0.153306,0.155931,0.15357,3.7728536128997803,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
3599,-0.002315112855285406,0.9955852031707764,0.002678000000000069,0.477442,0.151866,0.154498,0.152134,3.809816360473633,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
3699,-0.008214542642235756,0.9994074106216431,0.005097000000000018,0.480083,0.15166,0.154358,0.151943,3.860879421234131,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
3799,-0.0010968539863824844,0.9999499917030334,0.00189499999999998,0.476923,0.153799,0.156426,0.15406,3.827415943145752,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
3899,-0.0052529447712004185,0.9986922740936279,0.003713999999999995,0.47843,0.152127,0.15481,0.152377,3.7810561656951904,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
3999,-0.006864640396088362,1.0008265972137451,0.003933999999999993,0.478736,0.152173,0.154898,0.152458,3.737586498260498,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
4099,0.00017124926671385765,1.00080144405365,0.001064000000000065,0.475736,0.154119,0.156757,0.154373,3.73520565032959,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
4199,0.0012617222964763641,0.9995058178901672,0.0013110000000000066,0.475271,0.154042,0.156702,0.154295,3.7449700832366943,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
4299,-0.003808292793110013,0.9997195601463318,0.0020010000000000305,0.476548,0.152445,0.155162,0.152704,3.743083953857422,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
4399,0.002232803963124752,0.9987947344779968,0.001714000000000021,0.47441,0.153851,0.156524,0.154102,3.819920301437378,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
4499,-0.0012003341689705849,1.00332510471344,0.0018820000000000503,0.476359,0.154471,0.157093,0.154742,3.893399715423584,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
4599,-0.0028766938485205173,0.9993528723716736,0.0022249999999999215,0.477026,0.152621,0.155229,0.15287,3.892685651779175,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
4699,-0.007851524278521538,1.0015355348587036,0.003939999999999999,0.478931,0.151951,0.154538,0.152201,3.912203550338745,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
4799,-0.01186429150402546,1.0038012266159058,0.006027999999999978,0.480897,0.15164,0.154227,0.151884,4.035008907318115,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
4899,0.0014486056752502918,0.9988713264465332,0.0014969999999999983,0.475328,0.153635,0.156306,0.153925,4.162398815155029,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
4999,-0.001176741672679782,1.0002659559249878,0.0017379999999999618,0.476741,0.153205,0.155869,0.153452,4.214007377624512,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
5099,-0.004533108789473772,1.0015698671340942,0.002713999999999994,0.477476,0.152193,0.154782,0.15246,4.246699333190918,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
5199,-0.0021426526363939047,1.0000598430633545,0.0016699999999999493,0.476614,0.152572,0.155204,0.152845,4.328997611999512,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
5299,-0.003080663736909628,1.001158595085144,0.0025880000000000347,0.477576,0.152695,0.155275,0.152963,4.306401252746582,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
5399,-0.006292100064456463,0.998441755771637,0.003825999999999996,0.478841,0.15096,0.153566,0.151219,4.3808674812316895,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
5499,0.0032516345381736755,0.9966709613800049,0.0029050000000000187,0.474582,0.153094,0.155779,0.153352,4.421885967254639,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
5599,-0.005242990329861641,0.9996522665023804,0.002766000000000046,0.47767,0.151445,0.15408,0.151714,4.3922271728515625,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
5699,-0.005257102660834789,0.9984299540519714,0.003534000000000037,0.478368,0.151255,0.153922,0.151529,4.423462867736816,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
5799,-0.0033402980770915747,1.0001245737075806,0.002910999999999997,0.477871,0.152388,0.155022,0.152651,4.375881671905518,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
5899,-0.004553723614662886,0.9972164034843445,0.003561999999999954,0.478165,0.151302,0.153953,0.151566,4.3256378173828125,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
5999,-0.0064504509791731834,0.9997988939285278,0.00373100000000004,0.478504,0.151186,0.15384,0.151459,4.287846565246582,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
6099,-0.004171652719378471,0.9997199177742004,0.003143000000000007,0.477846,0.151989,0.154585,0.152251,4.229787826538086,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
6199,-0.00839198473840952,1.0018901824951172,0.0050400000000000444,0.479934,0.15176,0.154384,0.152017,4.204921245574951,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
6299,-0.00648162979632616,1.003836989402771,0.003454999999999986,0.47831,0.15253,0.155219,0.152802,4.265257358551025,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
6399,0.003815862350165844,1.0005054473876953,0.002693000000000001,0.473202,0.154327,0.157038,0.154623,4.317698955535889,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
6499,-0.004701890982687473,1.001257300376892,0.0026119999999999477,0.477126,0.152486,0.15506,0.152718,4.343580722808838,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
6599,-0.0022759390994906425,0.9988425374031067,0.0019000000000000128,0.476121,0.152423,0.155063,0.152651,4.422726631164551,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
6699,-0.0012863392475992441,0.9993887543678284,0.0016360000000000818,0.476043,0.153104,0.155715,0.153337,4.468610763549805,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
6799,0.0007832911796867847,0.9981802105903625,0.00167299999999998,0.475182,0.153132,0.155734,0.153387,4.412693500518799,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
6899,-0.0037215149495750666,1.0002111196517944,0.002623000000000042,0.476695,0.152418,0.155054,0.152671,4.3870625495910645,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
6999,-0.003868295345455408,1.0012978315353394,0.002491000000000021,0.476679,0.152624,0.155128,0.152878,4.345005989074707,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
7099,-0.002333480166271329,0.9985228180885315,0.0021539999999999893,0.476408,0.152603,0.155199,0.152828,4.326262950897217,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
7199,-0.0011886449065059423,0.9992258548736572,0.001591000000000009,0.475681,0.152942,0.155565,0.153181,4.336137294769287,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
7299,-0.004417354706674814,0.9957807064056396,0.0031800000000000717,0.476476,0.15078,0.153487,0.151044,4.358548641204834,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
7399,-0.0063404119573533535,0.999232828617096,0.003921000000000063,0.478542,0.151743,0.154369,0.152016,4.57390832901001,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
7499,-0.003115103580057621,0.9985084533691406,0.0025640000000000107,0.477002,0.152189,0.154894,0.152467,4.656837463378906,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
7599,-0.004436393268406391,1.0015697479248047,0.0027980000000000227,0.477793,0.152922,0.155554,0.153185,4.663446426391602,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
7699,-0.0046429685316979885,0.9987824559211731,0.002942999999999918,0.477204,0.151722,0.154368,0.152037,4.577711582183838,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
7799,-0.0016129773575812578,0.9981518387794495,0.00208800000000009,0.476422,0.152281,0.155021,0.15253,4.6312255859375,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
7899,-0.0036196657456457615,1.0003783702850342,0.0025420000000000442,0.477535,0.152266,0.154877,0.152534,4.75064754486084,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
7999,0.003899752162396908,0.9988974332809448,0.003048999999999996,0.474454,0.153806,0.15647,0.154076,4.720184803009033,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
8099,-0.0038503222167491913,0.9971778988838196,0.003650000000000042,0.478834,0.152195,0.154827,0.152449,4.544048309326172,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
8199,-0.008878503926098347,0.9991572499275208,0.0041520000000000445,0.47929,0.150816,0.153392,0.151054,4.358772277832031,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
8299,0.0015616649761795998,0.998009979724884,0.002471000000000001,0.474809,0.153476,0.1562,0.153766,4.249570846557617,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
8399,0.0005759969353675842,1.0011887550354004,0.0014309999999999878,0.475153,0.154164,0.156926,0.154444,4.148033618927002,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
8499,0.000616768840700388,0.9972302317619324,0.0020739999999999925,0.475771,0.153285,0.155938,0.153546,4.131037712097168,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
8599,-0.002554654609411955,0.9941461086273193,0.0027009999999999534,0.477014,0.151972,0.154659,0.152262,4.189856052398682,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
8699,-0.00026999274268746376,0.997137725353241,0.001580999999999999,0.475702,0.153125,0.155827,0.153369,4.2077436447143555,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
8799,0.001318750437349081,0.9978001713752747,0.0013110000000000066,0.474949,0.153542,0.156236,0.153791,4.194084167480469,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
8899,-0.009862866252660751,1.0005264282226562,0.004385000000000028,0.478827,0.150917,0.153567,0.151157,4.130648136138916,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
8999,-0.0026479531079530716,0.9960008859634399,0.0021140000000000603,0.476555,0.152127,0.154853,0.152354,4.116131782531738,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
9099,-0.003949795849621296,0.9976932406425476,0.002291000000000043,0.476615,0.151801,0.154448,0.152061,4.191276550292969,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
9199,-0.0007829247042536736,0.9968775510787964,0.0014330000000000176,0.475978,0.152946,0.155567,0.153195,4.6700053215026855,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
9299,-0.0018919792491942644,1.00494384765625,0.001967000000000052,0.475943,0.154224,0.156871,0.154447,4.912973403930664,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
9399,-0.006246555596590042,0.9999460577964783,0.003151000000000015,0.477681,0.151698,0.154321,0.151978,4.841201305389404,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
9499,0.0016644727438688278,0.9994752407073975,0.0014819999999999833,0.475347,0.154236,0.156892,0.154493,4.893447399139404,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
9599,0.0031623663380742073,0.9977502822875977,0.002475000000000005,0.474344,0.153716,0.156447,0.153995,4.932509422302246,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
9699,0.0016491655260324478,0.9955931901931763,0.002249000000000001,0.474837,0.152735,0.155413,0.153011,4.972842693328857,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
9799,-0.0030045625753700733,0.9976919293403625,0.00215700000000002,0.476636,0.151973,0.154797,0.152266,4.898692607879639,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
9899,0.0025141891092061996,1.0000081062316895,0.0020740000000000203,0.474042,0.154277,0.156982,0.154539,4.849812984466553,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
9999,0.000895598903298378,0.9958499670028687,0.0021140000000000048,0.47539,0.152906,0.155592,0.153154,4.824733734130859,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
10099,0.0012380159460008144,0.9969663023948669,0.0021759999999999835,0.475346,0.153211,0.155936,0.153501,4.774195671081543,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
10199,-0.004933205898851156,0.9998425245285034,0.0029579999999999607,0.477313,0.15222,0.154864,0.15251,4.721028804779053,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
10299,-0.0005881339311599731,0.997167706489563,0.0017460000000000253,0.475925,0.152931,0.155618,0.153185,4.687184810638428,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
10399,0.0008315700106322765,1.0001851320266724,0.0014500000000000068,0.47488,0.153934,0.156571,0.154224,4.660906791687012,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
10499,-0.002120833843946457,1.0019333362579346,0.002342999999999984,0.47601,0.153787,0.156459,0.154054,4.653214454650879,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
10599,-0.001723983557894826,1.0011792182922363,0.00211699999999998,0.475596,0.153771,0.156421,0.154012,4.651106834411621,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
10699,-0.005458265542984009,0.9982512593269348,0.003760000000000041,0.478163,0.152142,0.154736,0.152422,4.671096324920654,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
10799,0.0011533619835972786,0.9992936253547668,0.0013319999999999999,0.474431,0.154064,0.156751,0.154324,4.658658027648926,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
10899,-0.004392923787236214,1.000959038734436,0.0032989999999999964,0.476891,0.15286,0.155475,0.153114,4.709949016571045,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
10999,-0.0007978794164955616,1.0020090341567993,0.0023400000000000087,0.475888,0.154276,0.156919,0.154547,4.7584228515625,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
11099,-0.002081730403006077,1.001400351524353,0.0024300000000000432,0.475881,0.15382,0.156466,0.154099,4.802479267120361,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
11199,-0.0014950933400541544,0.9987518787384033,0.0024939999999999962,0.476418,0.153529,0.156171,0.153775,4.816895484924316,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
11299,-0.0020319505129009485,0.9970259070396423,0.002499000000000029,0.477052,0.152957,0.155631,0.153213,4.843717098236084,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
11399,-0.0037983932998031378,1.000691294670105,0.003263999999999989,0.477635,0.153395,0.156078,0.153657,4.834162712097168,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
11499,0.0003089713864028454,0.9986571669578552,0.0011160000000000059,0.475504,0.153949,0.156559,0.154198,4.880012512207031,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
11599,0.0011785449460148811,0.9980584979057312,0.0014490000000000058,0.474805,0.153714,0.156337,0.154012,4.880892276763916,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
11699,-0.008596401661634445,1.0018914937973022,0.0039919999999999956,0.47855,0.151897,0.154618,0.152188,4.913266658782959,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
11799,0.0003642854280769825,0.9996286630630493,0.001340999999999981,0.47547,0.153855,0.15655,0.154112,4.926756858825684,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
11899,0.000855758786201477,0.9977710247039795,0.0014099999999999946,0.47506,0.153568,0.156199,0.153809,4.983177185058594,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
11999,0.0027564330957829952,0.9977862238883972,0.00170300000000001,0.474135,0.154112,0.156799,0.154376,5.032271862030029,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
12099,-0.00031326012685894966,0.9976021647453308,0.0012830000000000341,0.475176,0.152548,0.155196,0.152809,5.051052093505859,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
12199,0.004533055238425732,0.9948097467422485,0.0027530000000000054,0.473352,0.153516,0.156129,0.153753,5.066718578338623,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
12299,-0.002955168019980192,0.996669352054596,0.002275000000000027,0.476475,0.152172,0.154752,0.152422,4.944730758666992,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
12399,-0.006224380806088448,1.001128911972046,0.00414500000000001,0.478253,0.152387,0.155041,0.152684,4.993037223815918,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
12499,-0.0005510610062628984,0.9976199865341187,0.0010740000000000194,0.475165,0.152805,0.155468,0.153054,5.118444919586182,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
12599,-0.0008764821104705334,0.9972553253173828,0.0016360000000000263,0.476089,0.15259,0.155262,0.152862,5.091538429260254,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
12699,-0.00015383493155241013,0.9983111619949341,0.0021909999999999985,0.476612,0.153512,0.156114,0.153748,5.087639331817627,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
12799,0.0020479331724345684,0.9942859411239624,0.0018549999999999955,0.474466,0.152564,0.155252,0.152832,5.088699817657471,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
12899,0.0020685954950749874,0.9964205026626587,0.0014030000000000153,0.474571,0.15297,0.155623,0.15322,5.046069622039795,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
12999,-0.0010246757883578539,0.9990283250808716,0.0012530000000000596,0.475835,0.152697,0.155244,0.152943,4.996145725250244,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
13099,0.001735516358166933,0.9970500469207764,0.0018559999999999965,0.474268,0.152909,0.155585,0.153168,4.986788749694824,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
13199,-0.010456960648298264,0.9984938502311707,0.005728000000000066,0.480237,0.150513,0.153061,0.150783,4.92385196685791,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
13299,-0.005851977039128542,0.9999303221702576,0.0031970000000000054,0.47784,0.151973,0.154525,0.152242,4.837276935577393,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
13399,0.0033914358355104923,0.9969123005867004,0.0021980000000000333,0.473784,0.153473,0.15611,0.153746,4.8303632736206055,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
13499,-0.003748793387785554,1.0007843971252441,0.0025529999999999164,0.477277,0.152807,0.155397,0.153064,4.857726097106934,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
13599,-0.005899251438677311,0.9970099329948425,0.0031290000000000484,0.47725,0.150885,0.15347,0.151147,4.872843265533447,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
13699,-0.005519380327314138,0.9963012337684631,0.002998999999999974,0.477034,0.150886,0.153454,0.151156,4.884803771972656,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
13799,0.0006469232030212879,0.994659960269928,0.00170300000000001,0.474416,0.152339,0.154944,0.152597,4.940037250518799,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
13899,2.029910683631897e-05,0.9929897785186768,0.0018650000000000055,0.475456,0.151995,0.15466,0.152256,5.002100944519043,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
13999,-0.00209422898478806,0.9995134472846985,0.0018449999999999855,0.475967,0.153067,0.1557,0.153339,5.023063659667969,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
14099,-0.0031175552867352962,0.9950199723243713,0.002946000000000004,0.476978,0.151836,0.154426,0.152086,5.038536071777344,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
14199,-0.002197151305153966,0.995485782623291,0.0020679999999999588,0.475687,0.151858,0.154519,0.152099,5.027744293212891,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
14299,-0.004445517435669899,0.9984869360923767,0.0021980000000000333,0.476224,0.15187,0.154492,0.152124,5.080042362213135,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
14399,-0.0022125914692878723,0.9976130723953247,0.0015100000000000113,0.475645,0.152618,0.155318,0.152879,5.049622535705566,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
14499,0.0007755863480269909,0.996015191078186,0.0016049999999999953,0.475143,0.153445,0.156167,0.153733,5.028226852416992,0.475276,0.153627,0.156307,0.153898,4.07520866394043,nan,1000000
